battle_sprite,name,race,klass,health,attack,intelligence,defense,speed,total,sources,trait
spr_crits_battle_1367.png,Mumu,Godspawn,Death,37,22,17,17,17,110,Friden God Shop,Revolt
spr_crits_battle_1362.png,Iconus,Godspawn,Chaos,33,18,18,18,18,105,Gonfurian God Shop,Silence Speaks
spr_crits_battle_1358.png,Diamant,Godspawn,Sorcery,22,20,25,20,15,102,Aurum God Shop,Skyttels
spr_crits_battle_1370.png,Tenbran,Godspawn,Life,29,22,22,17,17,107,Perdition God Shop,To Move On Is To Grow
spr_crits_battle_1368.png,Noxpit,Godspawn,Chaos,33,18,18,18,18,105,Venedon God Shop,Ultimate Sacrifice
spr_crits_battle_1356.png,Colg,Godspawn,Chaos,30,18,18,18,18,102,Defeat Caliban at the Gate of the Gods,What's Yours Is Mine
spr_crits_battle_2822.png,Treasure Golem,Golem,Sorcery,42,17,17,17,17,110,Rare Encounter,Animated Treasure
spr_crits_battle_2819.png,Nightmare Golem,Golem,Death,40,18,18,18,18,112,Frostbite Caverns,Bad Dreams
spr_crits_battle_2816.png,Magma Golem,Golem,Chaos,40,18,18,18,18,112,Frostbite Caverns,Cataclysm
spr_crits_battle_2812.png,Gold Golem,Golem,Life,42,17,17,17,17,110,Frostbite Caverns,Chip Off the Block
spr_crits_battle_2823.png,War Golem,Golem,Chaos,40,17,17,17,17,108,Frostbite Caverns,Triple Take
spr_crits_battle_2813.png,Granite Golem,Golem,Sorcery,39,17,17,17,17,107,Frostbite Caverns,Embolden
spr_crits_battle_2817.png,Moss Golem,Golem,Nature,40,18,18,18,18,112,Frostbite Caverns,Mass Entanglement
spr_crits_battle_2814.png,Haunted Golem,Golem,Death,42,17,17,17,17,110,Frostbite Caverns,Mechanical Illusion
spr_crits_battle_2820.png,Pumking,Golem,Sorcery,40,18,18,18,18,112,Chaos Guild,Pumpkin Spice
spr_crits_battle_2815.png,Iron Golem,Golem,Sorcery,39,17,17,17,17,107,Frostbite Caverns,Self-Awareness
spr_crits_battle_2821.png,Regal Golem,Golem,Life,42,17,17,17,17,110,Frostbite Caverns,Sense of Purpose
spr_crits_battle_2818.png,Mud Golem,Golem,Nature,42,17,17,17,17,110,Frostbite Caverns,Slop
spr_crits_battle_1347.png,Deranged Gorgon,Gorgon,Sorcery,27,20,20,15,20,102,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Blink
spr_crits_battle_1348.png,Gorgon Gazer,Gorgon,Sorcery,32,22,22,12,17,105,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Deterioration
spr_crits_battle_1551.png,Gorgon Sorceress,Gorgon,Sorcery,32,20,20,15,20,107,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Eternal Jinx
spr_crits_battle_1552.png,Unhinged Gorgon,Gorgon,Sorcery,27,20,20,15,20,102,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Pulverizing Stare
spr_crits_battle_1353.png,Gorgon Witch,Gorgon,Sorcery,31,21,21,11,21,105,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Sealed Fate
spr_crits_battle_1349.png,Medusa,Gorgon,Sorcery,28,21,21,16,21,107,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Steady Gaze
spr_crits_battle_1351.png,Gorgon Trickster,Gorgon,Sorcery,30,20,20,18,20,108,"Arachnid Nest, Faraway Enclave, Kingdom of Heretics",Treachery
spr_crits_battle_1385.png,Griffon Dreamfinder,Griffon,Life,26,21,16,16,26,105,"Faraway Enclave, Unsullied Meadows",All As One
spr_crits_battle_1388.png,Silverclaw Griffon,Griffon,Life,32,22,14,14,24,106,"Faraway Enclave, Unsullied Meadows",Colony
spr_crits_battle_1386.png,Razorfoot Griffon,Griffon,Life,28,20,15,15,25,103,"Faraway Enclave, Unsullied Meadows",Deafening Roar
spr_crits_battle_2703.png,Griffon Veteran,Griffon,Life,27,22,22,17,17,105,Life Guild,Gumption
spr_crits_battle_1383.png,Assault Griffon,Griffon,Life,30,20,15,15,25,105,"Faraway Enclave, Unsullied Meadows",Heavy Repercussions
spr_crits_battle_1384.png,Griffon Divebomber,Griffon,Life,26,21,16,16,26,105,"Faraway Enclave, Unsullied Meadows",Impending Victory
spr_crits_battle_1387.png,Griffon Screecher,Griffon,Life,30,20,15,15,25,105,"Faraway Enclave, Unsullied Meadows",Impunity
spr_crits_battle_1382.png,Griffon Archer,Griffon,Life,29,20,15,15,25,104,"Faraway Enclave, Unsullied Meadows",Volley
spr_crits_battle_1396.png,Pyro Grimoire,Grimoire,Sorcery,24,12,27,17,22,102,"Refuge of the Magi, Temple of Lies",Book of the Arsonist
spr_crits_battle_1395.png,Necro Grimoire,Grimoire,Sorcery,27,12,27,17,22,105,"Refuge of the Magi, Temple of Lies",Book of the Dead
spr_crits_battle_1390.png,Ancient Grimoire,Grimoire,Sorcery,27,12,27,17,22,105,"Refuge of the Magi, Temple of Lies",Book of the Elder
spr_crits_battle_1393.png,Forbidden Grimoire,Grimoire,Sorcery,25,10,27,17,22,101,"Refuge of the Magi, Temple of Lies",Book of the Heretic
spr_crits_battle_1392.png,Faded Grimoire,Grimoire,Sorcery,27,12,27,17,22,105,"Refuge of the Magi, Temple of Lies",Book of the Lost
spr_crits_battle_1397.png,Runic Grimoire,Grimoire,Sorcery,27,12,27,17,22,105,"Refuge of the Magi, Temple of Lies",Book of the Warlock
spr_crits_battle_1391.png,Eldritch Grimoire,Grimoire,Sorcery,25,10,25,18,23,101,Chaos Guild,Eldritch Essence
spr_crits_battle_1394.png,Hidden Grimoire,Grimoire,Sorcery,27,12,27,17,22,105,"Refuge of the Magi, Temple of Lies",Lost Knowledge
spr_crits_battle_1401.png,Harpy Marauder,Harpy,Chaos,32,22,17,12,22,105,"Cutthroat Jungle, Unsullied Meadows",Bad Omen
spr_crits_battle_1403.png,Harpy Queen,Harpy,Chaos,33,23,18,13,18,105,"Cutthroat Jungle, Unsullied Meadows",BRAAAAWK!
spr_crits_battle_1402.png,Harpy Pillager,Harpy,Chaos,29,22,17,17,22,107,"Cutthroat Jungle, Unsullied Meadows",CAWW!
spr_crits_battle_1405.png,Harpy Torturer,Harpy,Chaos,31,21,16,15,21,104,"Cutthroat Jungle, Unsullied Meadows",CURUKUKU!!
spr_crits_battle_1398.png,Harpy Eyegouger,Harpy,Chaos,31,21,16,16,21,105,"Cutthroat Jungle, Unsullied Meadows",KRAAW!!!
spr_crits_battle_2699.png,Malice Harpy,Harpy,Death,31,21,21,11,21,105,Death Guild,Red Wedding
spr_crits_battle_1399.png,Harpy Hag,Harpy,Chaos,32,21,16,16,21,106,"Cutthroat Jungle, Unsullied Meadows",SCRAAAW!
spr_crits_battle_1404.png,Harpy Screamer,Harpy,Chaos,28,21,16,16,21,102,"Cutthroat Jungle, Unsullied Meadows",SKREEE!!
spr_crits_battle_1409.png,Lunar Hemomancer,Hemomancer,Death,34,24,14,14,19,105,Mortem God Shop,Abation
spr_crits_battle_1410.png,Mutant Hemomancer,Hemomancer,Death,31,21,17,17,22,108,Mortem God Shop,Depression
spr_crits_battle_1407.png,Hemomancer Donor,Hemomancer,Death,34,24,14,14,19,105,Mortem God Shop,From Hero to Zero
spr_crits_battle_1408.png,Hemomancer Lord,Hemomancer,Death,33,23,13,16,21,106,Mortem God Shop,Heartstopper
spr_crits_battle_1411.png,Hemomancer Seer,Hemomancer,Death,34,24,14,14,19,105,Mortem God Shop,Mind Eraser
spr_crits_battle_1406.png,Hemomancer Devourer,Hemomancer,Death,34,24,14,14,19,105,Mortem God Shop,World Domination
spr_crits_battle_2406.png,Herbling,Herbling,Nature,30,20,20,20,20,110,Grovetender Specialization,Photomorphogenesis
spr_crits_battle_1412.png,Blood Hound,Hound,Death,30,20,20,15,20,105,Blood Grove,Blood Thirst
spr_crits_battle_1419.png,Thylacine,Hound,Death,30,20,20,15,20,105,Defeat all Nether Bosses 5 times,Eye of the Thylacine
spr_crits_battle_1416.png,Horror Hound,Hound,Death,33,20,20,15,20,108,Blood Grove,Fingertip Nip
spr_crits_battle_1415.png,Hell Hound,Hound,Death,29,19,19,16,21,104,Blood Grove,Hound Legion
spr_crits_battle_1418.png,Terror Hound,Hound,Death,30,20,20,15,20,105,Blood Grove,Nature of the Beast
spr_crits_battle_1414.png,Dread Hound,Hound,Death,30,20,20,15,20,105,Blood Grove,Summon the Pack
spr_crits_battle_1413.png,Bone Hound,Hound,Death,32,22,19,14,19,106,Blood Grove,Uncharted
spr_crits_battle_1417.png,Panic Hound,Hound,Death,30,20,20,12,20,102,Blood Grove,Vicious Bite
spr_crits_battle_1422.png,Hunter Director,Hunter,Nature,25,20,20,10,25,100,"The Barrens, The Swamplands",Director's Cut
spr_crits_battle_1427.png,Silent Hunter,Hunter,Nature,25,20,20,10,25,100,"The Barrens, The Swamplands",Glaive of Destruction
spr_crits_battle_1423.png,Light Hunter,Hunter,Nature,26,21,21,11,26,105,"The Barrens, The Swamplands",Glaive of Hungering
spr_crits_battle_1422.png,Heretic Hunter,Hunter,Nature,25,20,20,10,25,100,"The Barrens, The Swamplands",Glaive of Justice
spr_crits_battle_1422.png,Hunter Scout,Hunter,Nature,27,21,21,11,26,106,"The Barrens, The Swamplands",Glaive of Power
spr_crits_battle_1421.png,Faith Hunter,Hunter,Nature,21,16,23,13,28,101,"The Barrens, The Swamplands",Glaive of Prayer
spr_crits_battle_1426.png,Servant Hunter,Hunter,Nature,26,21,21,11,26,105,"The Barrens, The Swamplands",Hunter's Season
spr_crits_battle_1424.png,Moon Hunter,Hunter,Nature,25,20,20,10,25,100,"The Barrens, The Swamplands",Razorsharp
spr_crits_battle_1482.png,Silver Imler,Imler,Nature,39,27,7,27,7,107,"Arachnid Nest, The Swamplands",Devotion
spr_crits_battle_1480.png,Redstone Imler,Imler,Nature,40,28,8,28,8,112,"Arachnid Nest, The Swamplands",Lead By Example
spr_crits_battle_1476.png,Boulder Imler,Imler,Nature,43,28,7,27,7,112,"Arachnid Nest, The Swamplands",Next Generation
spr_crits_battle_1478.png,Marble Imler,Imler,Nature,36,28,8,28,8,108,"Arachnid Nest, The Swamplands",Nothing to Lose
spr_crits_battle_1481.png,Sandstone Imler,Imler,Nature,43,27,7,27,7,111,"Arachnid Nest, The Swamplands",Patriarchy
spr_crits_battle_1479.png,Mithril Imler,Imler,Nature,42,27,7,27,7,110,"Arachnid Nest, The Swamplands",Spirit Link
spr_crits_battle_1483.png,Trick Imler,Imler,Nature,37,28,8,28,8,109,Death Guild,Monstrous Rampage
spr_crits_battle_1477.png,Iron Imler,Imler,Nature,40,28,8,28,8,112,"Arachnid Nest, The Swamplands",Vengeance
spr_crits_battle_1490.png,Treat Imling,Imling,Nature,32,12,26,11,26,107,Sorcery Guild,Crazy Idea
spr_crits_battle_1488.png,Rock Imling,Imling,Nature,31,11,26,11,26,105,"Arachnid Nest, The Swamplands",Everything to Gain
spr_crits_battle_1485.png,Leda Imling,Imling,Nature,28,11,26,11,26,102,"Arachnid Nest, The Swamplands",Ingenuity
spr_crits_battle_1487.png,Rancid Imling,Imling,Nature,31,11,26,11,26,105,"Arachnid Nest, The Swamplands",Jealousy
spr_crits_battle_1491.png,Varve Imling,Imling,Nature,29,12,27,12,27,107,"Arachnid Nest, The Swamplands",Patch Up
spr_crits_battle_1489.png,Tainted Imling,Imling,Nature,32,12,27,7,27,105,"Arachnid Nest, The Swamplands",Rapid Evolution
spr_crits_battle_1486.png,Putrid Imling,Imling,Nature,28,11,26,11,26,102,"Arachnid Nest, The Swamplands",Thick and Thin
spr_crits_battle_1484.png,Diamond Imling,Imling,Nature,31,11,26,11,26,105,"Arachnid Nest, The Swamplands",Trove
spr_crits_battle_1473.png,Imp Ritualist,Imp,Nature,31,16,21,16,21,105,"Cutthroat Jungle, Faraway Enclave",Creationism
spr_crits_battle_1472.png,Imp Necromancer,Imp,Nature,31,16,21,16,21,105,"Cutthroat Jungle, Faraway Enclave",Darkness Fate
spr_crits_battle_1469.png,Imp Hexer,Imp,Nature,31,16,21,16,21,105,"Cutthroat Jungle, Faraway Enclave",Earthen Attunement
spr_crits_battle_2711.png,Imp Bishop,Imp,Life,28,13,28,18,18,105,Life Guild,Grayscale
spr_crits_battle_1475.png,Imp Shaman,Imp,Nature,32,17,22,12,22,105,"Cutthroat Jungle, Faraway Enclave",Incarnation
spr_crits_battle_1470.png,Imp Incarnate,Imp,Nature,30,15,20,18,23,106,"Cutthroat Jungle, Faraway Enclave",Miracle of the Mind
spr_crits_battle_1474.png,Imp Sacrificer,Imp,Nature,28,16,21,16,21,102,"Cutthroat Jungle, Faraway Enclave",Ordinary Abnormality
spr_crits_battle_1471.png,Imp Inscriber,Imp,Nature,29,17,22,17,22,107,"Cutthroat Jungle, Faraway Enclave",Voodoo
spr_crits_battle_1506.png,Inquisitor Egglayer,Inquisitor,Nature,36,16,21,21,16,110,"Bastion of the Void, Eternity's End",Mass Summoning
spr_crits_battle_1505.png,Inquisitor Countess,Inquisitor,Nature,33,13,21,21,16,104,"Bastion of the Void, Eternity's End",On A Pale Horse
spr_crits_battle_1507.png,Infernal Inquisitor,Inquisitor,Nature,35,15,20,20,15,105,"Bastion of the Void, Eternity's End",Open The Portals
spr_crits_battle_1504.png,Carnivorous Inquisitor,Inquisitor,Nature,35,15,20,20,15,105,"Bastion of the Void, Eternity's End",Permanence
spr_crits_battle_1509.png,Inquisitor Weaver,Inquisitor,Nature,35,15,20,22,15,107,"Bastion of the Void, Eternity's End",Pleasant Disease
spr_crits_battle_1508.png,Watchful Inquisitor,Inquisitor,Nature,36,16,21,21,16,110,"Bastion of the Void, Eternity's End",The Walking Dead
spr_crits_battle_1502.png,Night Koloss,Koloss,Sorcery,36,23,13,23,13,108,"Blood Grove, Titan's Wound, Torture Chamber",Big Boned
spr_crits_battle_1499.png,Koloss Firebrand,Koloss,Sorcery,40,23,13,23,13,112,"Blood Grove, Titan's Wound, Torture Chamber",Division of Mortality
spr_crits_battle_1498.png,Koloss Champion,Koloss,Sorcery,42,22,12,22,12,110,"Blood Grove, Titan's Wound, Torture Chamber",Heart Versus Mind
spr_crits_battle_1500.png,Bestial Koloss,Koloss,Sorcery,40,23,13,23,13,112,"Blood Grove, Titan's Wound, Torture Chamber",Hearty Appetite
spr_crits_battle_1501.png,Koloss Doombringer,Koloss,Sorcery,43,22,12,22,12,111,"Blood Grove, Titan's Wound, Torture Chamber",Rise Above
spr_crits_battle_1503.png,Koloss Eradicator,Koloss,Sorcery,42,22,12,22,12,110,"Blood Grove, Titan's Wound, Torture Chamber",Trauma Prevention
spr_crits_battle_1496.png,Oozing Leech,Leech,Death,42,22,17,17,12,110,"Cutthroat Jungle, Titan's Wound",Blood Barrier
spr_crits_battle_1495.png,Oculum Leech,Leech,Death,40,23,18,18,13,112,"Cutthroat Jungle, Titan's Wound",Bloodlust
spr_crits_battle_1494.png,Leech Digger,Leech,Death,43,23,17,17,12,112,"Cutthroat Jungle, Titan's Wound",Cleansed Blood
spr_crits_battle_1493.png,Leech Devourer,Leech,Death,40,23,18,18,13,112,"Cutthroat Jungle, Titan's Wound",Coming Undone
spr_crits_battle_1492.png,Moon Leech,Leech,Death,42,22,17,17,12,110,"Cutthroat Jungle, Titan's Wound",Deeper Sucking
spr_crits_battle_1497.png,Toxic Leech,Leech,Death,40,23,18,18,13,112,"Cutthroat Jungle, Titan's Wound",Imbibe
spr_crits_battle_1462.png,Blood Leper,Leper,Death,37,22,18,18,13,108,"Caustic Reactor, Torture Chamber",Blood Boil
spr_crits_battle_1463.png,Crazed Leper,Leper,Death,37,23,18,18,13,109,"Caustic Reactor, Torture Chamber",Final Excretion
spr_crits_battle_1464.png,Leper Defiler,Leper,Death,37,22,17,18,13,107,"Caustic Reactor, Torture Chamber",Hugs and Kisses
spr_crits_battle_1460.png,Addled Leper,Leper,Death,38,23,18,18,13,110,"Caustic Reactor, Torture Chamber",Lush Licks
spr_crits_battle_1465.png,Grave Leper,Leper,Death,38,23,18,18,13,110,"Caustic Reactor, Torture Chamber",Puppet Master
spr_crits_battle_1461.png,Leper Blightbringer,Leper,Death,37,22,17,18,12,106,"Caustic Reactor, Torture Chamber",Pus and Pox
spr_crits_battle_1466.png,Leper Plaguespreader,Leper,Death,38,23,18,15,13,107,"Caustic Reactor, Torture Chamber",Stank
spr_crits_battle_1467.png,Tortured Leper,Leper,Death,38,23,18,15,13,107,"Caustic Reactor, Torture Chamber",Wrong Side
spr_crits_battle_1457.png,Lich Overseer,Lich,Death,28,13,28,13,23,105,"Path of the Damned, Sanctum Umbra",Dark Aegis
spr_crits_battle_1454.png,Lich King,Lich,Death,31,13,28,13,23,108,"Path of the Damned, Sanctum Umbra",Hail to the King
spr_crits_battle_1452.png,Lich Bloodletter,Lich,Death,31,12,27,12,22,104,"Path of the Damned, Sanctum Umbra",Heretic Blood
spr_crits_battle_1455.png,Lich Necromancer,Lich,Death,31,12,27,12,22,104,"Path of the Damned, Sanctum Umbra",Necromastery
spr_crits_battle_1453.png,Lich Hellcaster,Lich,Death,31,12,27,12,22,104,"Path of the Damned, Sanctum Umbra",Necronomicon
spr_crits_battle_1459.png,Lich Shadowcaster,Lich,Death,32,12,27,13,22,106,"Path of the Damned, Sanctum Umbra",Sacrimony
spr_crits_battle_1458.png,Lich Priest,Lich,Death,27,13,28,13,23,104,"Path of the Damned, Sanctum Umbra",Unholy Prayer
spr_crits_battle_2722.png,Lich Netherwalker,Lich,Sorcery,33,18,18,18,18,105,Sorcery Guild,Watch of the Buried
spr_crits_battle_2338.png,Maniac Huntsman,Maniac,Chaos,35,20,20,15,20,110,"Caustic Reactor, Cutthroat Jungle",Bad Blood
spr_crits_battle_2340.png,Maniac Mutant,Maniac,Chaos,32,17,20,15,20,104,"Caustic Reactor, Cutthroat Jungle",Cannibalistic Tendencies
spr_crits_battle_2337.png,Maniac Chief,Maniac,Chaos,32,20,20,15,20,107,"Caustic Reactor, Cutthroat Jungle",Detonation
spr_crits_battle_2341.png,Armored Maniac,Maniac,Chaos,29,14,19,17,27,106,"Caustic Reactor, Cutthroat Jungle",Meat Bomb
spr_crits_battle_2336.png,Maniac Warrior,Maniac,Chaos,36,21,21,11,21,110,"Caustic Reactor, Cutthroat Jungle",Nice Haircut
spr_crits_battle_2339.png,Maniac Builder,Maniac,Chaos,36,20,20,15,20,111,"Caustic Reactor, Cutthroat Jungle",No Fear
spr_crits_battle_1544.png,Manticore Decimator,Manticore,Chaos,31,21,16,16,21,105,"Arachnid Nest, Blood Grove",Beast Within
spr_crits_battle_2686.png,Sabertooth Manticore,Manticore,Chaos,32,17,22,12,22,105,Chaos Guild,Conservation
spr_crits_battle_1547.png,Prowling Manticore,Manticore,Chaos,30,20,15,18,23,106,"Arachnid Nest, Blood Grove",Covert
spr_crits_battle_1546.png,Martyaxwar,Manticore,Chaos,32,21,16,16,21,106,"Arachnid Nest, Blood Grove",Mouth For War
spr_crits_battle_1545.png,Flailing Manticore,Manticore,Chaos,32,21,16,16,21,106,"Arachnid Nest, Blood Grove",Parry
spr_crits_battle_1549.png,Sawback Manticore,Manticore,Chaos,32,21,16,16,21,106,"Arachnid Nest, Blood Grove",Razor Hide
spr_crits_battle_1543.png,Crimson Manticore,Manticore,Chaos,32,22,16,16,21,107,"Arachnid Nest, Blood Grove",The Crimson
spr_crits_battle_1542.png,Manticore Conquerer,Manticore,Chaos,31,21,16,16,21,105,"Arachnid Nest, Blood Grove",Whiplash
spr_crits_battle_1541.png,Masochist Witch,Masochist,Sorcery,28,23,23,8,23,105,"Eternity's End, Kingdom of Heretics",Binary Affliction
spr_crits_battle_1537.png,Macabre Masochist,Masochist,Sorcery,28,23,23,8,23,105,"Eternity's End, Kingdom of Heretics",Boon to Bane
spr_crits_battle_1534.png,Favored Masochist,Masochist,Sorcery,28,23,23,8,23,105,"Eternity's End, Kingdom of Heretics",Lust for Punishment
spr_crits_battle_1540.png,Sanguine Masochist,Masochist,Sorcery,31,26,21,6,21,105,"Eternity's End, Kingdom of Heretics",Phlebotomize
spr_crits_battle_2689.png,Masochist Freak,Masochist,Chaos,31,21,16,16,21,105,Chaos Guild,Redefined
spr_crits_battle_1536.png,Lurid Masochist,Masochist,Sorcery,30,23,23,8,23,107,"Eternity's End, Kingdom of Heretics",Purge
spr_crits_battle_1538.png,Masochist Angler,Masochist,Sorcery,30,23,23,8,23,107,"Eternity's End, Kingdom of Heretics",Under Stress
spr_crits_battle_1539.png,Sadomasochist,Masochist,Sorcery,28,23,23,8,23,105,"Eternity's End, Kingdom of Heretics",Vendetta
spr_crits_battle_1532.png,Killer Cooler,Mimic,Chaos,30,23,23,23,9,108,Chaos Guild,Hydration
spr_crits_battle_1531.png,Gift Mimic,Mimic,Chaos,30,21,24,24,7,106,Sorcery Guild,Nothing But Coal
spr_crits_battle_1533.png,Pandora,Mimic,Chaos,22,22,22,22,22,110,Rare Encounter,Pandora's Box
spr_crits_battle_1530.png,Mimic,Mimic,Chaos,30,24,23,23,8,108,Rare Encounter,Surprise!
spr_crits_battle_1523.png,Minotaur Warrior,Minotaur,Chaos,36,21,16,21,16,110,"Kingdom of Heretics, Torture Chamber",Blood Crazed
spr_crits_battle_1520.png,Minotaur Juggernaut,Minotaur,Chaos,36,21,16,21,16,110,"Kingdom of Heretics, Torture Chamber",Flesh Wound
spr_crits_battle_1550.png,Minotaur Earthshaker,Minotaur,Chaos,35,20,15,20,15,105,"Kingdom of Heretics, Torture Chamber",Fracture
spr_crits_battle_1521.png,Minotaur Lancer,Minotaur,Chaos,33,21,16,21,16,107,"Kingdom of Heretics, Torture Chamber",Piercing Focus
spr_crits_battle_1517.png,Minotaur Battlemaster,Minotaur,Chaos,35,20,15,20,15,105,"Kingdom of Heretics, Torture Chamber",Resolve
spr_crits_battle_1522.png,Minotaur Skullcrusher,Minotaur,Chaos,35,20,15,20,15,105,"Kingdom of Heretics, Torture Chamber",Rise to Fall
spr_crits_battle_1518.png,Minotaur Behemoth,Minotaur,Chaos,35,20,15,20,15,105,"Kingdom of Heretics, Torture Chamber",Seeing Red
spr_crits_battle_2344.png,Mite Interloper,Mite,Nature,28,21,16,21,21,107,"Arachnid Nest, The Swamplands",Corrosion
spr_crits_battle_2346.png,Mite Gravedigger,Mite,Nature,30,20,15,19,19,103,"Arachnid Nest, The Swamplands",Cradle to the Grave
spr_crits_battle_2348.png,Mite Invader,Mite,Nature,30,20,15,20,20,105,"Arachnid Nest, The Swamplands",Neon Grave
spr_crits_battle_2343.png,Mite Skirmisher,Mite,Nature,28,21,16,21,21,107,"Arachnid Nest, The Swamplands",Intensify
spr_crits_battle_2347.png,Mite Paralyzer,Mite,Nature,30,20,15,20,20,105,"Arachnid Nest, The Swamplands",Swell
spr_crits_battle_2345.png,Mite Plaguespreader,Mite,Nature,29,19,14,22,19,103,"Arachnid Nest, The Swamplands",Villainy Thrives
spr_crits_battle_2342.png,Mite Webweaver,Mite,Nature,30,20,15,20,20,105,"Arachnid Nest, The Swamplands",Viscous Webs
spr_crits_battle_1130.png,Mogwai,Mogwai,Nature,33,18,18,18,18,105,Nether Realms,No Sanctuary
spr_crits_battle_1515.png,Scourge Mummy,Mummy,Death,41,26,16,16,11,110,"Frostbite Caverns, Path of the Damned",Curse of the Outspoken
spr_crits_battle_1511.png,Doom Mummy,Mummy,Death,40,27,17,17,12,113,"Frostbite Caverns, Path of the Damned",Exploitation
spr_crits_battle_1512.png,Gimp Mummy,Mummy,Death,41,26,16,16,11,110,"Frostbite Caverns, Path of the Damned",Gimp Touch
spr_crits_battle_1510.png,Creep Mummy,Mummy,Death,41,26,16,16,11,110,"Frostbite Caverns, Path of the Damned",Inner Hatred
spr_crits_battle_1514.png,Nightmare Mummy,Mummy,Death,40,26,16,16,11,109,"Frostbite Caverns, Path of the Damned",Mockery
spr_crits_battle_1513.png,Mummy Lord,Mummy,Death,36,27,17,17,12,109,"Frostbite Caverns, Path of the Damned",Pharaoh's Beckoning
spr_crits_battle_1516.png,Swarm Mummy,Mummy,Death,36,26,16,16,11,105,"Frostbite Caverns, Path of the Damned",Sorrow
spr_crits_battle_2832.png,Nix Backstabber,Nix,Death,30,20,20,15,20,105,"Sanctum Umbra, The Barrens",Ambush
spr_crits_battle_2833.png,Nix Creeper,Nix,Death,28,18,20,15,20,101,"Sanctum Umbra, The Barrens",Break Down And Cry
spr_crits_battle_2835.png,Nix Guardian,Nix,Death,29,19,21,16,21,106,"Sanctum Umbra, The Barrens",Heartseeker
spr_crits_battle_2839.png,Nix Shadowjumper,Nix,Death,27,20,20,15,20,102,"Sanctum Umbra, The Barrens",Pacing Death's Trail
spr_crits_battle_2838.png,Nix Scoundrel,Nix,Death,30,20,20,15,20,105,"Sanctum Umbra, The Barrens",Reroute to Remain
spr_crits_battle_2836.png,Nix Imposter,Nix,Death,30,20,20,15,20,105,"Sanctum Umbra, The Barrens",Starless
spr_crits_battle_2834.png,Nix Exile,Nix,Death,30,20,20,15,20,105,Death Guild,Subtlety
spr_crits_battle_2837.png,Nix Informer,Nix,Death,28,18,21,16,21,104,"Sanctum Umbra, The Barrens",Supersonic
spr_crits_battle_2351.png,Spider Occultist,Occultist,Sorcery,29,12,27,17,22,107,"Eternity's End, Refuge of the Magi",Apprenticeship
spr_crits_battle_2350.png,Zealot Occultist,Occultist,Sorcery,28,11,26,16,21,102,"Eternity's End, Refuge of the Magi",Arcane Brilliance
spr_crits_battle_2354.png,Mirage Occultist,Occultist,Sorcery,31,11,26,16,21,105,"Eternity's End, Refuge of the Magi",Conjuration
spr_crits_battle_2357.png,Celestial Occultist,Occultist,Sorcery,33,13,28,13,18,105,"Eternity's End, Refuge of the Magi",Lingering Incantation
spr_crits_battle_2355.png,Occultist Spellbinder,Occultist,Sorcery,30,10,25,18,23,106,"Eternity's End, Refuge of the Magi",Phantasm
spr_crits_battle_2353.png,Disciple Occultist,Occultist,Sorcery,31,11,26,16,21,105,"Eternity's End, Refuge of the Magi",Seal Magic
spr_crits_battle_2356.png,Delusion Occultist,Occultist,Sorcery,30,12,27,17,22,108,"Eternity's End, Refuge of the Magi",Strength of the Mind
spr_crits_battle_2352.png,Raptor Occultist,Occultist,Sorcery,31,11,26,16,21,105,"Eternity's End, Refuge of the Magi",Thaumaturgy
spr_crits_battle_2349.png,Viper Occultist,Occultist,Sorcery,31,11,26,16,21,105,"Eternity's End, Refuge of the Magi",Viper's Mind
spr_crits_battle_1558.png,Mitida Ophan,Ophan,Life,33,13,28,12,22,108,"Bastion of the Void, Eternity's End",Center of the Universe
spr_crits_battle_1553.png,Burhua Ophan,Ophan,Life,30,10,25,16,26,107,"Bastion of the Void, Eternity's End",Infusion
spr_crits_battle_1559.png,Narklin Ophan,Ophan,Life,28,8,23,18,28,105,"Bastion of the Void, Eternity's End",Mantra
spr_crits_battle_1556.png,Irantha Ophan,Ophan,Life,28,10,25,15,25,103,"Bastion of the Void, Eternity's End",Solace
spr_crits_battle_1555.png,Geylian Ophan,Ophan,Life,33,10,25,15,25,108,"Bastion of the Void, Eternity's End",Spectrum of Eternity
spr_crits_battle_1554.png,Enim Ophan,Ophan,Life,30,10,25,15,25,105,"Bastion of the Void, Eternity's End",Twist of Fate
spr_crits_battle_1557.png,Maluh Ophan,Ophan,Life,32,9,24,14,24,103,"Bastion of the Void, Eternity's End",Worship
spr_crits_battle_1564.png,Igneous Ossein,Ossein,Death,41,16,16,16,21,110,"Frostbite Caverns, Titan's Wound",Asceticism
spr_crits_battle_1563.png,Dusk Ossein,Ossein,Death,42,17,15,15,20,109,"Frostbite Caverns, Titan's Wound",Forbearance
spr_crits_battle_1565.png,Bloody Ossein,Ossein,Death,39,17,17,17,22,112,"Frostbite Caverns, Titan's Wound",Introvert
